"","country","year","homicide_rate","gini_coef","top_10_income_share","top_1_income_share","top_01_income_share","palma_ratio"
"1099","Hong Kong",1997,1.583547,NA,NA,NA,NA,NA
"1100","Hong Kong",1998,0.9776877,NA,NA,NA,NA,NA
"1101","Hong Kong",1999,0.9485146,NA,NA,NA,NA,NA
"1102","Hong Kong",2000,0.6388167,NA,NA,NA,NA,NA
"1103","Hong Kong",2001,0.97036827,0.55761015,44.21,16.34,6.03,4.492886
"1104","Hong Kong",2002,1.0074688,NA,NA,NA,NA,NA
"1105","Hong Kong",2003,0.7551053,NA,NA,NA,NA,NA
"1106","Hong Kong",2004,0.6506653,NA,NA,NA,NA,NA
"1107","Hong Kong",2005,0.49013427,NA,NA,NA,NA,NA
"1108","Hong Kong",2006,0.5028306,0.60884154,49.739998,21.71,7.66,6
"1109","Hong Kong",2007,0.2570894,NA,NA,NA,NA,NA
"1110","Hong Kong",2008,0.51058924,NA,NA,NA,NA,NA
"1111","Hong Kong",2009,0.6624762,NA,NA,NA,NA,NA
"1112","Hong Kong",2010,0.49071583,NA,NA,NA,NA,NA
"1113","Hong Kong",2011,0.23692176,0.6100996,49.47,20.14,5.9900002,6.0923643
"1114","Hong Kong",2012,0.3732344,NA,NA,NA,NA,NA
"1115","Hong Kong",2013,0.8496845,NA,NA,NA,NA,NA
"1116","Hong Kong",2014,0.36723787,NA,NA,NA,NA,NA
"1117","Hong Kong",2015,0.2973038,NA,NA,NA,NA,NA
"1118","Hong Kong",2016,0.37655023,0.5931978,48.18,17.85,4.7400002,5.537931
"1119","Hong Kong",2017,0.32165036,NA,NA,NA,NA,NA
"1120","Hungary",1990,1.9371647,0.3071914,23.54,5.57,1.2900001,1.1082863
"1121","Hungary",1991,2.9591084,0.32271472,25.630001,6.3100004,1.46,1.2152679
"1122","Hungary",1992,2.9411592,0.33596665,27.73,7.17,1.77,1.3422072
"1123","Hungary",1993,2.8771644,0.34033138,27.96,7.47,1.9200001,1.37734
"1124","Hungary",1994,3.026367,0.34207225,28.43,7.5000005,1.87,1.383455
"1125","Hungary",1995,2.8662257,0.3231242,27.68,7.79,2.16,1.2691426
"1126","Hungary",1996,2.6289577,0.32190216,28.18,8.48,2.51,1.2619793
"1127","Hungary",1997,2.8095841,0.33612758,29.63,8.72,2.38,1.3560641
"1128","Hungary",1998,2.8164988,0.34523574,30.06,9.0199995,2.48,1.4348449
"1129","Hungary",1999,2.4730563,0.3576224,31.259998,9.39,2.6100001,1.4956938
"1130","Hungary",2000,2.0093992,0.3780348,30.84,9.77,3.01,1.607087
"1131","Hungary",2001,2.4955897,0.35930732,32.89,10.16,2.71,1.5617284
"1132","Hungary",2002,2.000315,0.38670382,34.66,10.57,2.8200002,1.733
"1133","Hungary",2003,2.253396,0.39846197,34.58,10.33,2.7,1.7954309
"1134","Hungary",2004,2.070436,0.39616406,33.73,10.13,2.6699998,1.7678198
"1135","Hungary",2005,1.6280298,0.36821383,36.09,11.62,3.22,1.6669745
"1136","Hungary",2006,1.7301275,0.45015723,36.61,11.68,3.3,2.4245033
"1137","Hungary",2007,1.5336856,0.50387657,35.56,10.97,3.04,4.0045047
"1138","Hungary",2008,1.8057547,0.48372668,34.87,10.46,2.77,3.375605
"1139","Hungary",2009,1.3888085,0.46999475,33.35,10.059999,2.6799998,3.2600195
"1140","Hungary",2010,1.3818206,0.42756402,33.7,11.46,3.79,2.1644187
"1141","Hungary",2011,1.4568114,0.42088455,32.87,11,3.6299999,2.0869842
"1142","Hungary",2012,1.249732,0.41343755,31.96,10.37,3.32,2.010063
"1143","Hungary",2013,1.5563983,0.42621323,33.37,11.67,4.0600004,2.1501288
"1144","Hungary",2014,1.4795446,0.42455268,32.91,11.62,4.1499996,2.1384015
"1145","Hungary",2015,2.2449663,0.42545104,32.88,11.64,4.21,2.1504252
"1146","Hungary",2016,2.0580525,0.42271662,33.059998,12.030001,4.5,2.1165173
"1147","Hungary",2017,1.6344975,0.42289916,32.989998,11.37,3.88,2.1297612
"1148","Hungary",2018,0.87967324,0.4267738,32.480003,10.97,3.68,2.203528
"1149","Iceland",1994,0,0.41480964,29.78,7.7200003,2.14,1.9866577
"1150","Iceland",1995,0,0.41349554,29.769999,7.7200003,2.14,1.9715232
"1151","Iceland",1996,0.37155867,0.41540334,29.820002,7.75,2.17,1.991984
"1152","Iceland",1997,0.7370405,0.41747007,29.910002,7.88,2.25,2.0154986
"1153","Iceland",1998,0,0.41987714,30.000002,7.96,2.3,2.0491803
"1154","Iceland",1999,0.7203936,0.4226115,30.25,8.23,2.45,2.0919778
"1155","Iceland",2000,1.7764387,0.4217569,30.289999,8.54,2.6799998,2.0875258
"1156","Iceland",2001,0.35058442,0.43543038,32,10.41,3.92,2.259887
"1157","Iceland",2002,1.3898637,0.44069785,32.74,11.2300005,4.49,2.3285918
"1158","Iceland",2005,1.010004,0.42497593,31.45,11.18,4.68,2.1380014
"1159","Iceland",2006,0,0.43506986,32.57,11.79,4.92,2.272854
"1160","Iceland",2007,0.6413278,0.4595082,36.04,15.9,8.13,2.5779686
"1161","Iceland",2008,0,0.4026173,29.539999,8.75,2.84,1.8887469
"1162","Iceland",2009,0.3136758,0.38439417,27.649998,7.17,1.99,1.6880342
"1163","Iceland",2010,0.6282729,0.37623683,26.539999,5.84,1.28,1.5968713
"1164","Iceland",2011,0.93957585,0.37948316,27.08,6.1,1.36,1.6283824
"1165","Iceland",2012,0.3115464,0.38118455,27.48,6.57,1.61,1.6494598
"1166","Iceland",2013,0.30861863,0.3988399,29.480001,8.48,2.6699998,1.8287841
"1167","Iceland",2014,0.3052098,0.39712393,29.4,8.67,2.85,1.8148148
"1168","Iceland",2015,0.9061815,0.39718792,29.31,8.5199995,2.72,1.8216283
"1169","Iceland",2016,0.29790765,0.3930715,29.01,8.64,2.91,1.7797546
"1170","India",1990,5.0734553,0.4606754,34.4,10.74,2.98,2.5350037
"1171","India",1991,5.46425,0.46480358,35.02,10.440001,2.8200002,2.5998516
"1172","India",1992,5.474815,0.47166687,35.989998,10.27,2.87,2.7100904
"1173","India",1993,5.175898,0.48525712,37.670002,12.790001,3.92,2.9088802
"1174","India",1994,5.020619,0.49640644,39.22,12.67,3.94,3.1003952
"1175","India",1995,4.810433,0.4967398,39.28,13.349999,4.98,3.097792
"1176","India",1996,4.7709646,0.49377885,38.940002,13.56,4.69,3.0469484
"1177","India",1997,4.7307525,0.49986526,39.75,14.190001,4.69,3.1447785
"1178","India",1998,4.825762,NA,NA,NA,NA,NA
"1179","India",1999,4.5921187,NA,NA,NA,NA,NA
"1180","India",2000,4.5456276,NA,NA,NA,NA,NA
"1181","India",2001,4.3022475,NA,NA,NA,NA,NA
"1182","India",2002,4.1642046,NA,NA,NA,NA,NA
"1183","India",2003,3.967281,NA,NA,NA,NA,NA
"1184","India",2004,4.0914764,NA,NA,NA,NA,NA
"1185","India",2005,3.9055507,0.5561975,46.55,19.71,6.5399995,4.2050586
"1186","India",2006,3.8350396,NA,NA,NA,NA,NA
"1187","India",2007,3.8129203,NA,NA,NA,NA,NA
"1188","India",2008,3.8118565,NA,NA,NA,NA,NA
"1189","India",2009,3.744892,NA,NA,NA,NA,NA
"1190","India",2010,3.744921,NA,NA,NA,NA,NA
"1191","India",2011,3.788104,NA,NA,NA,NA,NA
"1192","India",2012,3.7252629,0.6263728,56.03,21.699999,8.36,6.2048726
"1193","India",2013,3.5533159,0.6278591,56.269997,22,8.7,6.2591767
"1194","India",2014,3.6225762,NA,NA,NA,NA,NA
"1195","India",2015,3.3543067,NA,NA,NA,NA,NA
"1196","India",2016,3.1614263,NA,NA,NA,NA,NA
"1197","India",2017,3.0288827,NA,NA,NA,NA,NA
"1198","Indonesia",1998,0.84577996,0.50896436,39.46,13.99,4.81,3.346904
"1199","Indonesia",1999,0.99053586,0.5017836,38.74,13.58,4.65,3.2096107
"1200","Indonesia",2000,1.0295581,0.5041667,38.84,13.7,4.73,3.2529314
"1201","Indonesia",2003,0.7329205,0.515901,39.6,13.879999,4.75,3.4920635
"1202","Indonesia",2004,0.62804675,0.530867,41.21,15.17,5.44,3.8051708
"1203","Iran",2009,2.9802475,0.60782254,50.72,16.52,4.07,5.9881935
"1204","Iran",2013,2.596263,NA,NA,NA,NA,NA
"1205","Iran",2014,2.42116,0.5881961,49.45,16.36,4.12,5.172594
"1206","Iraq",1990,6.614423,NA,NA,NA,NA,NA
"1207","Iraq",1991,6.5615554,NA,NA,NA,NA,NA
"1208","Iraq",1992,7.5983076,NA,NA,NA,NA,NA
"1209","Iraq",1993,5.7940016,NA,NA,NA,NA,NA
"1210","Iraq",1994,6.2573857,NA,NA,NA,NA,NA
"1211","Iraq",2008,15.729824,NA,NA,NA,NA,NA
"1212","Iraq",2009,8.432093,NA,NA,NA,NA,NA
"1213","Iraq",2010,8.607103,NA,NA,NA,NA,NA
"1214","Iraq",2011,8.1351385,NA,NA,NA,NA,NA
"1215","Iraq",2012,7.9641047,0.6123084,50.67,20.13,6.14,6.090144
"1216","Iraq",2013,9.410459,NA,NA,NA,NA,NA
"1217","Ireland",1990,0.48775247,0.42219132,31.75,10.33,3.5500002,2.1525424
"1218","Ireland",1991,0.656242,0.4360226,32.57,10.71,3.7300003,2.321454
"1219","Ireland",1992,0.70854306,0.44383052,33.52,10.9,3.6,2.4342773
"1220","Ireland",1993,0.64867306,0.4360567,33.16,10.75,3.54,2.3270175
"1221","Ireland",1994,0.70236605,0.44849685,33.95,10.93,3.5500002,2.489003
"1222","Ireland",1995,1.2012911,0.45003796,33.94,11.33,3.8899999,2.5215454
"1223","Ireland",1996,1.1644903,0.4263849,32.43,10.75,3.68,2.2091281
"1224","Ireland",1997,1.043913,0.44156277,34.06,11.96,4.33,2.4019747
"1225","Ireland",1998,1.0329828,0.46015286,36.57,13.65,5.1800003,2.6084166
"1226","Ireland",1999,1.0215297,0.4582766,35.8,13.099999,4.88,2.6323528
"1227","Ireland",2000,0.98170567,0.4675049,37.42,14.07,5.27,2.7293947
"1228","Ireland",2001,1.3580506,0.46234187,36.28,13.13,4.77,2.6774907
"1229","Ireland",2002,1.3352995,0.45953545,36.449997,13.51,5.06,2.6166546
"1230","Ireland",2003,0.9346491,0.46480715,37.239998,13.940001,5.2200003,2.6676219
"1231","Ireland",2004,0.744056,0.47480416,36.95,13.66,5.11,2.9302142
"1232","Ireland",2005,1.2617637,0.47532132,37.95,14.33,5.2999997,2.9125097
"1233","Ireland",2006,1.4640574,0.48430994,38.38,14.71,5.6400003,3.0484512
"1234","Ireland",2007,1.7890589,0.4870308,36.89,13.009999,4.77,3.0947986
"1235","Ireland",2008,1.1454515,0.45669857,32.96,10.809999,4.2599998,2.5609946
"1236","Ireland",2009,1.1778321,0.43913713,33.01,10.21,3.13,2.3361642
"1237","Ireland",2010,1.215581,0.44817287,33.27,10.91,3.9099998,2.430241
"1238","Ireland",2011,0.92419386,0.45249242,34.36,10.84,3.41,2.4862518
"1239","Ireland",2012,1.1392142,0.4485921,32.15,10.08,3.58,2.424585
"1240","Ireland",2013,1.1113939,0.46261647,33.55,11.5,4.52,2.6231432
"1241","Ireland",2015,0.6644148,0.48620647,36.35,13.009999,5.11,3.0041323
"1242","Ireland",2016,0.72098243,0.4833658,36.809998,13.490001,5.39,2.9354067
"1243","Ireland",2017,0.8172925,0.47301826,35.66,12.58,4.86,2.7621999
"1244","Ireland",2018,0.80670065,0.47521532,36.649998,13.4800005,5.38,2.8214011
"1245","Isle of Man",2011,1.1855435,NA,34.07,10.28,3.54,2.790336
"1246","Isle of Man",2012,2.3714104,NA,33.92,10.07,3.42,2.7848933
"1247","Isle of Man",2013,2.3768919,NA,33.85,10.14,3.4899998,2.813799
"1248","Isle of Man",2014,3.5758557,NA,34.38,10.55,3.72,2.8915055
"1249","Isle of Man",2015,1.1962724,NA,34.3,10.47,3.6699998,2.8775167
"1250","Isle of Man",2016,0,NA,34.18,10.320001,3.5500002,2.8341625
"1251","Israel",1990,3.0604253,NA,NA,NA,NA,NA
"1252","Israel",1991,2.2659166,NA,NA,NA,NA,NA
"1253","Israel",1992,2.933424,0.595894,48.27,17.69,5.54,5.652225
"1254","Israel",1993,2.7047775,NA,NA,NA,NA,NA
"1255","Israel",1994,2.6186373,NA,NA,NA,NA,NA
"1256","Israel",1995,2.0442677,NA,NA,NA,NA,NA
"1257","Israel",1996,2.0846345,NA,NA,NA,NA,NA
"1258","Israel",1997,2.7162166,0.6047011,49.039997,17.89,5.45,6.02457
"1259","Israel",1998,2.5044706,NA,NA,NA,NA,NA
"1260","Israel",1999,2.2855854,NA,NA,NA,NA,NA
"1261","Israel",2000,2.5175912,NA,NA,NA,NA,NA
"1262","Israel",2001,3.0939493,0.61012024,49.6,18.38,5.61,6.2864385
"1263","Israel",2002,3.272142,NA,NA,NA,NA,NA
"1264","Israel",2003,2.6405542,NA,NA,NA,NA,NA
"1265","Israel",2004,2.4105568,NA,NA,NA,NA,NA
"1266","Israel",2005,2.517082,NA,NA,NA,NA,NA
"1267","Israel",2006,2.2394361,0.6227681,50.36,18.64,5.75,6.975069
"1268","Israel",2007,1.9418864,0.62275416,50.21,18.64,5.82,7.01257
"1269","Israel",2008,1.6962277,0.6240791,50.64,18.960001,5.85,7.0431156
"1270","Israel",2009,2.0000827,0.62538487,51.07,19.27,5.88,7.063624
"1271","Israel",2010,2.046819,0.6266721,51.49,19.58,5.91,7.0922866
"1272","Israel",2011,1.9705757,0.62262726,50.79,19.06,5.7799997,6.9480166
"1273","Israel",2012,1.6859617,0.6186933,50.11,18.56,5.66,6.808424
"1274","Israel",2013,1.6436564,0.6087857,49.21,17.68,5.25,6.341495
"1275","Israel",2014,1.3733737,0.59969497,48.4,16.869999,4.88,5.9605913
"1276","Israel",2015,1.3736645,0.5966268,48.09,16.45,4.7200003,5.850365
"1277","Israel",2016,1.2746646,0.59364897,47.8,16.04,4.56,5.7451925
"1278","Israel",2017,1.4802767,NA,NA,NA,NA,NA
"1279","Italy",1990,3.160868,0.44379115,31.52,7.59,1.87,2.4548287
"1280","Italy",1991,3.412303,0.44270968,31.45,7.67,1.9,2.4342105
"1281","Italy",1992,2.5970743,0.44631407,31.73,7.6800003,1.88,2.4944968
"1282","Italy",1993,1.8832606,0.447859,32.33,7.95,1.97,2.486923
"1283","Italy",1994,1.7034721,0.4530234,32.75,8.24,2.1,2.5585938
"1284","Italy",1995,1.7790239,0.46169734,33.53,8.88,2.43,2.680256
"1285","Italy",1996,1.6748984,0.4664098,33.96,9.08,2.49,2.7520258
"1286","Italy",1997,1.5335753,0.46880138,34.28,9.2,2.52,2.780211
"1287","Italy",1998,1.5613272,0.47294083,34.97,9.63,2.7,2.8593621
"1288","Italy",1999,1.4382281,0.47494996,34.940002,9.4,2.57,2.9044056
"1289","Italy",2000,1.3446523,0.48148593,35.79,10,2.85,3.007563
"1290","Italy",2001,1.243969,0.48492613,36.19,10.440001,3.09,3.036074
"1291","Italy",2002,1.1276963,0.4812788,35.66,10.01,2.8899999,2.9916108
"1292","Italy",2005,1.0481122,0.49359152,35.030003,9.83,2.8899999,3.3298478
"1293","Italy",2006,1.0696578,0.4951954,35.2,9.87,2.95,3.391137
"1294","Italy",2007,1.0735221,0.49621493,35.41,9.62,2.72,3.3820438
"1295","Italy",2008,1.0384264,0.4826407,33.79,8.67,2.35,3.1432557
"1296","Italy",2009,0.99055046,0.48336828,33.73,8.89,2.8100002,3.1347585
"1297","Italy",2010,0.8842834,0.49068344,34.58,9.39,2.8799999,3.2901998
"1298","Italy",2011,0.9196023,0.49663886,35.25,10.62,3.4,3.425656
"1299","Italy",2012,0.8805428,0.50238323,36.079998,11.389999,4.22,3.5268817
"1300","Italy",2013,0.8323302,0.50591934,36.149998,11.05,3.85,3.658907
"1301","Italy",2014,0.7874304,0.5038951,35.75,11.2300005,4.5499997,3.636826
"1302","Japan",1990,0.54654384,0.51766425,41.27,14.63,6.2,3.5886958
"1303","Japan",1991,0.51501524,0.50680846,40.12,13.69,5.57,3.3827994
"1304","Japan",1992,0.5408025,0.4737104,36.04,10,3.4,2.8178265
"1305","Japan",1993,0.57301044,0.47877988,36.55,10.19,3.4699998,2.9030976
"1306","Japan",1994,0.6002273,0.48207876,36.91,10.03,3.4,2.9622793
"1307","Japan",1995,0.5771961,0.49212873,37.89,10.41,3.4499998,3.139188
"1308","Japan",1996,0.5185871,0.5024501,38.800003,11.07,3.8,3.330472
"1309","Japan",1997,0.56336695,0.5008511,38.56,10.4800005,3.39,3.3070326
"1310","Japan",1998,0.6135776,0.503185,38.940002,10.37,3.24,3.3568966
"1311","Japan",1999,0.581565,0.5088143,39.64,10.629999,3.36,3.4711034
"1312","Japan",2000,0.53468406,0.51961315,40.75,11.3,3.68,3.6944697
"1313","Japan",2001,0.548535,0.5293795,42.010002,11.55,3.74,3.9188433
"1314","Japan",2002,0.5200243,0.5382185,43.01,11.84,3.82,4.131604
"1315","Japan",2003,0.5466566,0.54464453,43.75,12.309999,4.07,4.2892156
"1316","Japan",2004,0.5474998,0.55309385,44.72,13.11,4.5099998,4.503525
"1317","Japan",2005,0.5031363,0.55409694,44.93,13.55,4.88,4.5201206
"1318","Japan",2006,0.48396364,0.5548553,45.15,13.71,5.0099998,4.5331326
"1319","Japan",2007,0.44841498,0.556275,45.32,13.74,5.06,4.568548
"1320","Japan",2008,0.5106278,0.5478853,44.48,12.99,4.5299997,4.356513
"1321","Japan",2009,0.39495137,0.5336196,43.52,12.2699995,4.08,3.9349005
"1322","Japan",2010,0.36298227,0.53848046,44.31,12.83,4.36,3.981132
"1323","Japan",2011,0.34529293,0.5353215,44.14,12.65,4.27,3.9061947
"1324","Japan",2012,0.3355398,0.53542095,44.170002,12.720001,4.31,3.9053934
"1325","Japan",2013,0.2897894,0.53682834,44.27,12.89,4.4,3.935111
"1326","Japan",2014,0.30986047,0.5364411,44.24,12.860001,4.38,3.928952
"1327","Japan",2015,0.28526312,0.53767514,44.32,12.96,4.44,3.9571428
"1328","Japan",2016,0.28505316,0.5368879,44.27,12.9,4.4,3.938612
"1329","Japan",2017,0.24158695,0.5364195,44.24,12.860001,4.38,3.9254658
"1330","Japan",2018,0.26454216,0.5364195,44.24,12.860001,4.38,3.9254658
"1331","Japan",2019,0.2535939,0.5364196,44.24,12.860001,4.38,3.9254658
"1332","Japan",2020,0.25390282,0.5364195,44.24,12.860001,4.38,3.9254658
"1333","Japan",2021,0.22870894,0.5364195,44.24,12.860001,4.38,3.9254658
"1334","Jordan",1990,3.4476943,NA,NA,NA,NA,NA
"1335","Jordan",1991,3.3002589,NA,NA,NA,NA,NA
"1336","Jordan",1992,3.6463435,0.63376105,52.670002,22.12,7.52,7.060322
"1337","Jordan",1993,4.0483255,NA,NA,NA,NA,NA
"1338","Jordan",1994,4.604777,NA,NA,NA,NA,NA
"1339","Jordan",1995,0.7850711,NA,NA,NA,NA,NA
"1340","Jordan",1996,0.9764194,NA,NA,NA,NA,NA
"1341","Jordan",1997,0.88726175,NA,NA,NA,NA,NA
"1342","Jordan",2007,1.7301421,NA,NA,NA,NA,NA
"1343","Jordan",2008,1.809171,0.611495,51.04,20.43,5.13,6.0402365
"1344","Jordan",2009,1.5043155,NA,NA,NA,NA,NA
"1345","Jordan",2010,1.6735778,0.6134094,52.149998,22.67,6.46,5.9126983
"1346","Jordan",2011,1.9831281,NA,NA,NA,NA,NA
"1347","Jordan",2012,2.2324328,NA,NA,NA,NA,NA
"1348","Jordan",2013,1.8713902,0.5853565,48.36,17.05,4.3900003,5.17773
"1349","Jordan",2014,1.9634961,NA,NA,NA,NA,NA
"1350","Jordan",2015,1.5904369,NA,NA,NA,NA,NA
"1351","Jordan",2016,1.3146466,NA,NA,NA,NA,NA
"1352","Jordan",2017,1.3019582,NA,NA,NA,NA,NA
"1353","Kazakhstan",1990,8.745113,NA,NA,NA,NA,NA
"1354","Kazakhstan",1991,8.897367,NA,NA,NA,NA,NA
"1355","Kazakhstan",1992,11.030652,NA,NA,NA,NA,NA
"1356","Kazakhstan",1993,15.229954,0.47160324,35.29,10.639999,3.26,2.7570312
"1357","Kazakhstan",1994,15.220499,NA,NA,NA,NA,NA
"1358","Kazakhstan",1995,14.889569,NA,NA,NA,NA,NA
"1359","Kazakhstan",1996,16.25966,0.5359486,40.82,12.28,3.4499998,4.0536246
"1360","Kazakhstan",1997,16.314346,NA,NA,NA,NA,NA
"1361","Kazakhstan",1998,16.3562,NA,NA,NA,NA,NA
"1362","Kazakhstan",1999,15.560831,NA,NA,NA,NA,NA
"1363","Kazakhstan",2000,15.259658,NA,NA,NA,NA,NA
"1364","Kazakhstan",2001,14.134937,0.56482977,43.74,15.22,4.98,4.833149
"1365","Kazakhstan",2002,12.823553,0.5713112,44.37,16.18,5.58,4.991001
"1366","Kazakhstan",2003,12.9145565,0.55697846,42.89,15.11,5.08,4.5724945
"1367","Kazakhstan",2004,13.47127,0.5114337,39.76,12.88,3.96,3.4454074
"1368","Kazakhstan",2008,11.156719,0.53054476,41.190002,15.099999,5.3199997,3.7858455
"1369","Kazakhstan",2009,10.797221,0.5425304,41.82,15.67,5.73,4.0919766
"1370","Kazakhstan",2010,8.341434,0.5366097,41.38,15.18,5.46,3.9484732
"1371","Kazakhstan",2011,8.419846,0.51429075,39.48,13.789999,4.76,3.4570928
"1372","Kazakhstan",2012,7.402269,0.518652,39.719997,13.969999,4.8300004,3.5559535
"1373","Kazakhstan",2013,6.45692,0.5170405,39.739998,14.18,4.97,3.5106008
"1374","Kazakhstan",2014,5.1386127,0.5022569,38.79,13.84,4.91,3.2137532
"1375","Kazakhstan",2015,4.782487,0.48157695,37.3,12.710001,4.33,2.8604295
"1376","Kazakhstan",2017,4.995956,0.5280768,40.77,14.8,5.26,3.7369385
"1377","Kenya",2004,3.4482226,NA,NA,NA,NA,NA
"1378","Kenya",2005,3.0231836,0.6513658,55.11,21.47,7.5099998,7.975398
"1379","Kenya",2006,2.9951317,NA,NA,NA,NA,NA
"1380","Kenya",2007,2.896301,NA,NA,NA,NA,NA
"1381","Kenya",2008,3.1009858,NA,NA,NA,NA,NA
"1382","Kenya",2009,4.725644,NA,NA,NA,NA,NA
"1383","Kenya",2010,4.638963,NA,NA,NA,NA,NA
"1384","Kenya",2011,5.3265915,NA,NA,NA,NA,NA
"1385","Kenya",2012,5.429288,NA,NA,NA,NA,NA
"1386","Kenya",2014,5.029252,NA,NA,NA,NA,NA
"1387","Kenya",2015,4.825887,0.59904003,48.719997,15.19,4.12,5.827751
"1388","Kenya",2016,4.933743,NA,NA,NA,NA,NA
"1389","Kenya",2017,5.0379853,NA,NA,NA,NA,NA
"1390","Kiribati",1991,0,NA,36.649998,10.7,2.73,2.89266
"1391","Kiribati",1992,0,NA,36.95,10.96,2.84,2.9163377
"1392","Kiribati",1993,0,NA,37.25,11.22,2.96,2.9376972
"1393","Kiribati",1994,0,NA,37.53,11.469999,3.06,2.9597793
"1394","Kiribati",1995,0,NA,37.81,11.72,3.17,2.9795115
"1395","Kiribati",1996,1.2072701,NA,38.08,11.95,3.2699997,3.0031545
"1396","Kiribati",1997,0,NA,38.34,12.179999,3.3700001,3.0212767
"1397","Kiribati",1998,0,NA,38.59,12.4,3.4699998,3.0409772
"1398","Kiribati",1999,0,NA,38.83,12.610001,3.56,3.0598898
"1399","Kiribati",2000,3.3774085,NA,39.07,12.82,3.6499999,3.0763779
"1400","Kiribati",2001,4.418376,NA,39.95,13.2,3.8400002,3.2191782
"1401","Kiribati",2008,6.73297,NA,45.54,15.639999,5.04,4.304348
"1402","Kiribati",2009,0.94343626,NA,46.27,15.950001,5.2000003,4.4705315
"1403","Kiribati",2010,3.703875,NA,46.99,16.26,5.35,4.6478734
"1404","Kiribati",2011,10.011786,NA,47.18,16.240002,5.35,4.694527
"1405","Kiribati",2012,7.167335,NA,47.37,16.220001,5.3399997,4.746493
"1406","Kosovo",2008,6.2660465,0.49561357,34.78,9.49,2.73,3.3668926
"1407","Kosovo",2009,4.061273,0.49145198,34.28,8.66,2.19,3.3025048
"1408","Kosovo",2010,5.9133224,0.5002352,34.97,8.88,2.28,3.4692461
"1409","Kosovo",2011,3.4457116,0.4771047,33.399998,8.820001,2.41,2.9715302
"1410","Kosovo",2012,4.968498,0.4789097,33.34,9.12,2.6799998,3.030909
"1411","Kosovo",2013,2.2706196,0.4691007,32.78,9.23,2.91,2.804106
"1412","Kosovo",2014,3.0936956,0.4465734,31.09,8.24,2.21,2.4694202
"1413","Kosovo",2015,2.3875546,0.45209745,31.720001,8.81,2.56,2.5416667
"1414","Kosovo",2016,2.1705317,0.45096937,31.580002,8.65,2.44,2.5203512
"1415","Kuwait",1996,0.9393434,NA,NA,NA,NA,NA
"1416","Kuwait",2001,1.9581518,NA,NA,NA,NA,NA
"1417","Kuwait",2002,1.1233958,NA,NA,NA,NA,NA
"1418","Kuwait",2003,1.3799628,NA,NA,NA,NA,NA
"1419","Kuwait",2004,1.9967675,NA,NA,NA,NA,NA
"1420","Kuwait",2005,1.8341216,NA,NA,NA,NA,NA
"1421","Kuwait",2006,1.9040293,NA,NA,NA,NA,NA
"1422","Kuwait",2007,2.3536272,0.64490795,52.850002,19.98,6.5499997,7.560801
"1423","Kuwait",2008,1.4334589,NA,NA,NA,NA,NA
"1424","Kuwait",2009,1.7527857,NA,NA,NA,NA,NA
"1425","Kuwait",2010,2.038489,NA,NA,NA,NA,NA
"1426","Kuwait",2011,1.876695,NA,NA,NA,NA,NA
"1427","Kuwait",2012,1.7969383,0.64181256,52.890003,19.18,6.3199997,6.7461734
"1428","Kuwait",2017,1.1151773,NA,NA,NA,NA,NA
"1429","Latvia",1994,13.35147,0.45415574,32.82,8.23,1.88,2.5246153
"1430","Latvia",1995,11.205569,0.46068677,33.59,9.86,2.97,2.601859
"1431","Latvia",1996,10.574965,0.48313847,35.690002,9.96,2.52,2.9841137
"1432","Latvia",1997,10.884881,0.4876763,35.89,10.12,2.69,3.0570698
"1433","Latvia",1998,10.152956,0.49525943,36.559998,10.97,3.1800003,3.2183099
"1434","Latvia",1999,9.438043,0.4965296,36.55,10.25,2.7,3.263393
"1435","Latvia",2000,9.947631,0.495392,36.61,10.37,2.78,3.2001748
"1436","Latvia",2001,9.282613,0.493347,36.12,9.78,2.46,3.1739895
"1437","Latvia",2002,9.199775,0.5053507,37.5,10.87,2.97,3.3814247
"1438","Latvia",2012,3.4085884,0.45244506,34.13,10.57,3.46,2.4430923
"1439","Latvia",2013,2.461252,0.46534106,35.66,11.860001,4.1,2.6182084
"1440","Latvia",2014,3.1824346,0.45740035,34.45,10.4800005,3.25,2.5091043
"1441","Latvia",2015,3.3635306,0.47572732,34.68,9.8,2.77,2.842623
"1442","Latvia",2016,3.496369,0.4617493,32.87,8.26,2.0300002,2.633814
