"","Date","Index","Close"
"2777",1999-10-01,"S&P 500",1282.810059
"2778",1999-10-01,"Dow Jones",10273
"2779",1999-10-01,"DAX",5124.549805
"2780",1999-10-01,"Nikkei",17712.56055
"2781",1999-10-04,"S&P 500",1304.599976
"2782",1999-10-04,"Dow Jones",10401.23047
"2783",1999-10-04,"DAX",5218.859863
"2784",1999-10-04,"Nikkei",17763.71094
"2785",1999-10-05,"S&P 500",1301.349976
"2786",1999-10-05,"Dow Jones",10400.58984
"2787",1999-10-05,"DAX",5301.850098
"2788",1999-10-05,"Nikkei",17784.15039
"2789",1999-10-06,"S&P 500",1325.400024
"2790",1999-10-06,"Dow Jones",10588.33984
"2791",1999-10-06,"DAX",5353.319824
"2792",1999-10-06,"Nikkei",17896.41992
"2793",1999-10-07,"S&P 500",1317.640015
"2794",1999-10-07,"Dow Jones",10537.0498
"2795",1999-10-07,"DAX",5419.310059
"2796",1999-10-07,"Nikkei",18136.55078
"2797",1999-10-08,"S&P 500",1336.02002
"2798",1999-10-08,"Dow Jones",10649.75977
"2799",1999-10-08,"DAX",5419.259766
"2800",1999-10-08,"Nikkei",18062.17969
"2801",1999-10-11,"S&P 500",1335.209961
"2802",1999-10-11,"Dow Jones",10648.17969
"2803",1999-10-11,"DAX",5414.5
"2804",1999-10-11,"Nikkei",NA
"2805",1999-10-12,"S&P 500",1313.040039
"2806",1999-10-12,"Dow Jones",10417.05957
"2807",1999-10-12,"DAX",5358.459961
"2808",1999-10-12,"Nikkei",18090.81055
"2809",1999-10-13,"S&P 500",1285.550049
"2810",1999-10-13,"Dow Jones",10232.16016
"2811",1999-10-13,"DAX",5295.430176
"2812",1999-10-13,"Nikkei",17754.49023
"2813",1999-10-14,"S&P 500",1283.420044
"2814",1999-10-14,"Dow Jones",10286.61035
"2815",1999-10-14,"DAX",5220.290039
"2816",1999-10-14,"Nikkei",17780.25977
"2817",1999-10-15,"S&P 500",1247.410034
"2818",1999-10-15,"Dow Jones",10019.70996
"2819",1999-10-15,"DAX",5184.22998
"2820",1999-10-15,"Nikkei",17601.57031
"2821",1999-10-18,"S&P 500",1254.130005
"2822",1999-10-18,"Dow Jones",10116.28027
"2823",1999-10-18,"DAX",5156.279785
"2824",1999-10-18,"Nikkei",17275.33008
"2825",1999-10-19,"S&P 500",1261.319946
"2826",1999-10-19,"Dow Jones",10204.92969
"2827",1999-10-19,"DAX",5296.910156
"2828",1999-10-19,"Nikkei",17254.16992
"2829",1999-10-20,"S&P 500",1289.430054
"2830",1999-10-20,"Dow Jones",10392.36035
"2831",1999-10-20,"DAX",5291.22998
"2832",1999-10-20,"Nikkei",17534.71094
"2833",1999-10-21,"S&P 500",1283.609985
"2834",1999-10-21,"Dow Jones",10297.69043
"2835",1999-10-21,"DAX",5246.490234
"2836",1999-10-21,"Nikkei",17448.26953
"2837",1999-10-22,"S&P 500",1301.650024
"2838",1999-10-22,"Dow Jones",10470.25
"2839",1999-10-22,"DAX",5357.75
"2840",1999-10-22,"Nikkei",17438.80078
"2841",1999-10-25,"S&P 500",1293.630005
"2842",1999-10-25,"Dow Jones",10349.92969
"2843",1999-10-25,"DAX",5320.399902
"2844",1999-10-25,"Nikkei",17648.78906
"2845",1999-10-26,"S&P 500",1281.910034
"2846",1999-10-26,"Dow Jones",10302.12988
"2847",1999-10-26,"DAX",5388.759766
"2848",1999-10-26,"Nikkei",17671.78906
"2849",1999-10-27,"S&P 500",1296.709961
"2850",1999-10-27,"Dow Jones",10394.88965
"2851",1999-10-27,"DAX",5363.859863
"2852",1999-10-27,"Nikkei",17382.35938
"2853",1999-10-28,"S&P 500",1342.439941
"2854",1999-10-28,"Dow Jones",10622.53027
"2855",1999-10-28,"DAX",5478.890137
"2856",1999-10-28,"Nikkei",17413.71094
"2857",1999-10-29,"S&P 500",1362.930054
"2858",1999-10-29,"Dow Jones",10729.86035
"2859",1999-10-29,"DAX",5525.399902
"2860",1999-10-29,"Nikkei",17942.08008
"2861",1999-11-01,"S&P 500",1354.119995
"2862",1999-11-01,"Dow Jones",10648.50977
"2863",1999-11-01,"DAX",5524.919922
"2864",1999-11-01,"Nikkei",17996.91992
"2865",1999-11-02,"S&P 500",1347.73999
"2866",1999-11-02,"Dow Jones",10581.83984
"2867",1999-11-02,"DAX",5546.950195
"2868",1999-11-02,"Nikkei",17991.96094
"2869",1999-11-03,"S&P 500",1354.930054
"2870",1999-11-03,"Dow Jones",10609.05957
"2871",1999-11-03,"DAX",5560.870117
"2872",1999-11-03,"Nikkei",NA
"2873",1999-11-04,"S&P 500",1362.640015
"2874",1999-11-04,"Dow Jones",10639.63965
"2875",1999-11-04,"DAX",5635.620117
"2876",1999-11-04,"Nikkei",18348.13086
"2877",1999-11-05,"S&P 500",1370.22998
"2878",1999-11-05,"Dow Jones",10704.48047
"2879",1999-11-05,"DAX",5658.100098
"2880",1999-11-05,"Nikkei",18354.90039
"2881",1999-11-08,"S&P 500",1377.01001
"2882",1999-11-08,"Dow Jones",10718.84961
"2883",1999-11-08,"DAX",5647.939941
"2884",1999-11-08,"Nikkei",18240.98047
"2885",1999-11-09,"S&P 500",1365.280029
"2886",1999-11-09,"Dow Jones",10617.32031
"2887",1999-11-09,"DAX",5694.72998
"2888",1999-11-09,"Nikkei",18292.16016
"2889",1999-11-10,"S&P 500",1373.459961
"2890",1999-11-10,"Dow Jones",10597.74023
"2891",1999-11-10,"DAX",5742.419922
"2892",1999-11-10,"Nikkei",18567.86914
"2893",1999-11-11,"S&P 500",1381.459961
"2894",1999-11-11,"Dow Jones",10595.2998
"2895",1999-11-11,"DAX",5802.359863
"2896",1999-11-11,"Nikkei",18327.2793
"2897",1999-11-12,"S&P 500",1396.060059
"2898",1999-11-12,"Dow Jones",10769.32031
"2899",1999-11-12,"DAX",5791.049805
"2900",1999-11-12,"Nikkei",18258.55078
"2901",1999-11-15,"S&P 500",1394.390015
"2902",1999-11-15,"Dow Jones",10760.75
"2903",1999-11-15,"DAX",5859.290039
"2904",1999-11-15,"Nikkei",18198.08984
"2905",1999-11-16,"S&P 500",1420.069946
"2906",1999-11-16,"Dow Jones",10932.33008
"2907",1999-11-16,"DAX",5909.52002
"2908",1999-11-16,"Nikkei",18155.14063
"2909",1999-11-17,"S&P 500",1410.709961
"2910",1999-11-17,"Dow Jones",10883.08984
"2911",1999-11-17,"DAX",5870.169922
"2912",1999-11-17,"Nikkei",18274.82031
"2913",1999-11-18,"S&P 500",1424.939941
"2914",1999-11-18,"Dow Jones",11035.7002
"2915",1999-11-18,"DAX",5950.049805
"2916",1999-11-18,"Nikkei",18532.81055
"2917",1999-11-19,"S&P 500",1422
"2918",1999-11-19,"Dow Jones",11003.88965
"2919",1999-11-19,"DAX",5955.970215
"2920",1999-11-19,"Nikkei",18570.83984
"2921",1999-11-22,"S&P 500",1420.939941
"2922",1999-11-22,"Dow Jones",11089.51953
"2923",1999-11-22,"DAX",5819.890137
"2924",1999-11-22,"Nikkei",18822.11914
"2925",1999-11-23,"S&P 500",1404.640015
"2926",1999-11-23,"Dow Jones",10995.62988
"2927",1999-11-23,"DAX",5814.740234
"2928",1999-11-23,"Nikkei",NA
"2929",1999-11-24,"S&P 500",1417.079956
"2930",1999-11-24,"Dow Jones",11008.16992
"2931",1999-11-24,"DAX",5818.72998
"2932",1999-11-24,"Nikkei",18896.21094
"2933",1999-11-26,"S&P 500",1416.619995
"2934",1999-11-26,"Dow Jones",10988.91016
"2935",1999-11-26,"DAX",5958.069824
"2936",1999-11-26,"Nikkei",18914.5
"2937",1999-11-29,"S&P 500",1407.829956
"2938",1999-11-29,"Dow Jones",10947.91992
"2939",1999-11-29,"DAX",5888.879883
"2940",1999-11-29,"Nikkei",18850.26953
"2941",1999-11-30,"S&P 500",1388.910034
"2942",1999-11-30,"Dow Jones",10877.80957
"2943",1999-11-30,"DAX",5896.040039
"2944",1999-11-30,"Nikkei",18558.23047
"2945",1999-12-01,"S&P 500",1397.719971
"2946",1999-12-01,"Dow Jones",10998.38965
"2947",1999-12-01,"DAX",5933.839844
"2948",1999-12-01,"Nikkei",18495.94922
"2949",1999-12-02,"S&P 500",1409.040039
"2950",1999-12-02,"Dow Jones",11039.05957
"2951",1999-12-02,"DAX",5937.200195
"2952",1999-12-02,"Nikkei",18514.41016
"2953",1999-12-03,"S&P 500",1433.300049
"2954",1999-12-03,"Dow Jones",11286.17969
"2955",1999-12-03,"DAX",6119.169922
"2956",1999-12-03,"Nikkei",18368.14063
"2957",1999-12-06,"S&P 500",1423.329956
"2958",1999-12-06,"Dow Jones",11225.00977
"2959",1999-12-06,"DAX",6142.189941
"2960",1999-12-06,"Nikkei",18507.19922
"2961",1999-12-07,"S&P 500",1409.170044
"2962",1999-12-07,"Dow Jones",11106.65039
"2963",1999-12-07,"DAX",6158.77002
"2964",1999-12-07,"Nikkei",18593.96094
"2965",1999-12-08,"S&P 500",1403.880005
"2966",1999-12-08,"Dow Jones",11068.12012
"2967",1999-12-08,"DAX",6115.589844
"2968",1999-12-08,"Nikkei",18401.19922
"2969",1999-12-09,"S&P 500",1408.109985
"2970",1999-12-09,"Dow Jones",11134.79004
"2971",1999-12-09,"DAX",6118.060059
"2972",1999-12-09,"Nikkei",18260.7207
"2973",1999-12-10,"S&P 500",1417.040039
"2974",1999-12-10,"Dow Jones",11224.7002
"2975",1999-12-10,"DAX",6097.899902
"2976",1999-12-10,"Nikkei",18271.84961
"2977",1999-12-13,"S&P 500",1415.219971
"2978",1999-12-13,"Dow Jones",11192.58984
"2979",1999-12-13,"DAX",6127.200195
"2980",1999-12-13,"Nikkei",18205.08008
"2981",1999-12-14,"S&P 500",1403.170044
"2982",1999-12-14,"Dow Jones",11160.16992
"2983",1999-12-14,"DAX",6187.990234
"2984",1999-12-14,"Nikkei",18165.55078
"2985",1999-12-15,"S&P 500",1413.329956
"2986",1999-12-15,"Dow Jones",11225.32031
"2987",1999-12-15,"DAX",6232.75
"2988",1999-12-15,"Nikkei",18138.35938
"2989",1999-12-16,"S&P 500",1418.780029
"2990",1999-12-16,"Dow Jones",11244.88965
"2991",1999-12-16,"DAX",6341.290039
"2992",1999-12-16,"Nikkei",18111.31055
"2993",1999-12-17,"S&P 500",1421.030029
"2994",1999-12-17,"Dow Jones",11257.42969
"2995",1999-12-17,"DAX",6353.899902
"2996",1999-12-17,"Nikkei",18095.11914
"2997",1999-12-20,"S&P 500",1418.089966
"2998",1999-12-20,"Dow Jones",11144.26953
"2999",1999-12-20,"DAX",6378.660156
"3000",1999-12-20,"Nikkei",18175.49023
"3001",1999-12-21,"S&P 500",1433.430054
"3002",1999-12-21,"Dow Jones",11200.54004
"3003",1999-12-21,"DAX",6418.680176
"3004",1999-12-21,"Nikkei",18080.38086
"3005",1999-12-22,"S&P 500",1436.130005
"3006",1999-12-22,"Dow Jones",11203.59961
"3007",1999-12-22,"DAX",6492.529785
"3008",1999-12-22,"Nikkei",18461.92969
"3009",1999-12-23,"S&P 500",1458.339966
"3010",1999-12-23,"Dow Jones",11405.75977
"3011",1999-12-23,"DAX",6782.390137
"3012",1999-12-23,"Nikkei",NA
"3013",1999-12-27,"S&P 500",1457.099976
"3014",1999-12-27,"Dow Jones",11391.08008
"3015",1999-12-27,"DAX",6837.410156
"3016",1999-12-27,"Nikkei",18546.90039
"3017",1999-12-28,"S&P 500",1457.660034
"3018",1999-12-28,"Dow Jones",11476.70996
"3019",1999-12-28,"DAX",6861.540039
"3020",1999-12-28,"Nikkei",18783.51953
"3021",1999-12-29,"S&P 500",1463.459961
"3022",1999-12-29,"Dow Jones",11484.66016
"3023",1999-12-29,"DAX",6859.580078
"3024",1999-12-29,"Nikkei",18810.58008
"3025",1999-12-30,"S&P 500",1464.469971
"3026",1999-12-30,"Dow Jones",11452.86035
"3027",1999-12-30,"DAX",6958.140137
"3028",1999-12-30,"Nikkei",18934.33984
"3029",1999-12-31,"S&P 500",1469.25
"3030",1999-12-31,"Dow Jones",11497.12012
"3031",1999-12-31,"DAX",NA
"3032",1999-12-31,"Nikkei",NA
"3033",2000-01-03,"S&P 500",1455.219971
"3034",2000-01-03,"Dow Jones",11357.50977
"3035",2000-01-03,"DAX",6750.759766
"3036",2000-01-03,"Nikkei",NA
"3037",2000-01-04,"S&P 500",1399.420044
"3038",2000-01-04,"Dow Jones",10997.92969
"3039",2000-01-04,"DAX",6586.950195
"3040",2000-01-04,"Nikkei",19002.85938
"3041",2000-01-05,"S&P 500",1402.109985
"3042",2000-01-05,"Dow Jones",11122.65039
"3043",2000-01-05,"DAX",6502.069824
"3044",2000-01-05,"Nikkei",18542.55078
"3045",2000-01-06,"S&P 500",1403.449951
"3046",2000-01-06,"Dow Jones",11253.25977
"3047",2000-01-06,"DAX",6474.919922
"3048",2000-01-06,"Nikkei",18168.26953
"3049",2000-01-07,"S&P 500",1441.469971
"3050",2000-01-07,"Dow Jones",11522.55957
"3051",2000-01-07,"DAX",6780.959961
"3052",2000-01-07,"Nikkei",18193.41016
"3053",2000-01-10,"S&P 500",1457.599976
"3054",2000-01-10,"Dow Jones",11572.2002
"3055",2000-01-10,"DAX",6925.52002
"3056",2000-01-10,"Nikkei",NA
"3057",2000-01-11,"S&P 500",1438.560059
"3058",2000-01-11,"Dow Jones",11511.08008
"3059",2000-01-11,"DAX",6891.25
"3060",2000-01-11,"Nikkei",18850.91992
"3061",2000-01-12,"S&P 500",1432.25
"3062",2000-01-12,"Dow Jones",11551.09961
"3063",2000-01-12,"DAX",6912.810059
"3064",2000-01-12,"Nikkei",18677.41992
"3065",2000-01-13,"S&P 500",1449.680054
"3066",2000-01-13,"Dow Jones",11582.42969
"3067",2000-01-13,"DAX",6955.97998
"3068",2000-01-13,"Nikkei",18833.28906
"3069",2000-01-14,"S&P 500",1465.150024
"3070",2000-01-14,"Dow Jones",11722.98047
"3071",2000-01-14,"DAX",7173.220215
"3072",2000-01-14,"Nikkei",18956.55078
"3073",2000-01-18,"S&P 500",1455.140015
"3074",2000-01-18,"Dow Jones",11560.71973
"3075",2000-01-18,"DAX",7072.120117
"3076",2000-01-18,"Nikkei",19196.57031
"3077",2000-01-19,"S&P 500",1455.900024
"3078",2000-01-19,"Dow Jones",11489.36035
"3079",2000-01-19,"DAX",7091.040039
"3080",2000-01-19,"Nikkei",18897.75
"3081",2000-01-20,"S&P 500",1445.569946
"3082",2000-01-20,"Dow Jones",11351.2998
"3083",2000-01-20,"DAX",7112.660156
"3084",2000-01-20,"Nikkei",19008.00977
"3085",2000-01-21,"S&P 500",1441.359985
"3086",2000-01-21,"Dow Jones",11251.70996
"3087",2000-01-21,"DAX",6992.75
"3088",2000-01-21,"Nikkei",18878.08984
"3089",2000-01-24,"S&P 500",1401.530029
"3090",2000-01-24,"Dow Jones",11008.16992
"3091",2000-01-24,"DAX",6931.990234
"3092",2000-01-24,"Nikkei",19056.71094
"3093",2000-01-25,"S&P 500",1410.030029
"3094",2000-01-25,"Dow Jones",11029.88965
"3095",2000-01-25,"DAX",6809.640137
"3096",2000-01-25,"Nikkei",18895.5293
"3097",2000-01-26,"S&P 500",1404.089966
"3098",2000-01-26,"Dow Jones",11032.99023
"3099",2000-01-26,"DAX",6969.370117
"3100",2000-01-26,"Nikkei",19111.18945
"3101",2000-01-27,"S&P 500",1398.560059
"3102",2000-01-27,"Dow Jones",11028.01953
"3103",2000-01-27,"DAX",7126.129883
"3104",2000-01-27,"Nikkei",19209.7207
"3105",2000-01-28,"S&P 500",1360.160034
"3106",2000-01-28,"Dow Jones",10738.87012
"3107",2000-01-28,"DAX",7066.600098
"3108",2000-01-28,"Nikkei",19434.7793
"3109",2000-01-31,"S&P 500",1394.459961
"3110",2000-01-31,"Dow Jones",10940.53027
"3111",2000-01-31,"DAX",6835.600098
"3112",2000-01-31,"Nikkei",19539.69922
"3113",2000-02-01,"S&P 500",1409.280029
"3114",2000-02-01,"Dow Jones",11041.0498
"3115",2000-02-01,"DAX",7050.459961
"3116",2000-02-01,"Nikkei",19423.38086
"3117",2000-02-02,"S&P 500",1409.119995
"3118",2000-02-02,"Dow Jones",11003.2002
"3119",2000-02-02,"DAX",7171.950195
"3120",2000-02-02,"Nikkei",19578.91016
"3121",2000-02-03,"S&P 500",1424.969971
"3122",2000-02-03,"Dow Jones",11013.44043
"3123",2000-02-03,"DAX",7354.259766
"3124",2000-02-03,"Nikkei",19786.41992
"3125",2000-02-04,"S&P 500",1424.369995
"3126",2000-02-04,"Dow Jones",10963.7998
"3127",2000-02-04,"DAX",7444.609863
"3128",2000-02-04,"Nikkei",19763.13086
"3129",2000-02-07,"S&P 500",1424.23999
"3130",2000-02-07,"Dow Jones",10905.79004
"3131",2000-02-07,"DAX",7296.319824
"3132",2000-02-07,"Nikkei",19945.42969
"3133",2000-02-08,"S&P 500",1441.719971
"3134",2000-02-08,"Dow Jones",10957.59961
"3135",2000-02-08,"DAX",7549.879883
"3136",2000-02-08,"Nikkei",19868.88086
"3137",2000-02-09,"S&P 500",1411.709961
"3138",2000-02-09,"Dow Jones",10699.16016
"3139",2000-02-09,"DAX",7629.109863
"3140",2000-02-09,"Nikkei",20007.76953
"3141",2000-02-10,"S&P 500",1416.829956
"3142",2000-02-10,"Dow Jones",10643.62988
"3143",2000-02-10,"DAX",7709.27002
"3144",2000-02-10,"Nikkei",19710.01953
"3145",2000-02-11,"S&P 500",1387.119995
"3146",2000-02-11,"Dow Jones",10425.20996
"3147",2000-02-11,"DAX",7611.549805
"3148",2000-02-11,"Nikkei",NA
"3149",2000-02-14,"S&P 500",1389.939941
"3150",2000-02-14,"Dow Jones",10519.83984
"3151",2000-02-14,"DAX",7644.799805
"3152",2000-02-14,"Nikkei",19556.46094
"3153",2000-02-15,"S&P 500",1402.050049
"3154",2000-02-15,"Dow Jones",10718.08984
"3155",2000-02-15,"DAX",7396.129883
"3156",2000-02-15,"Nikkei",19367.83008
"3157",2000-02-16,"S&P 500",1387.670044
"3158",2000-02-16,"Dow Jones",10561.41016
"3159",2000-02-16,"DAX",7490.319824
"3160",2000-02-16,"Nikkei",19599.17969
"3161",2000-02-17,"S&P 500",1388.26001
"3162",2000-02-17,"Dow Jones",10514.57031
"3163",2000-02-17,"DAX",7580.529785
"3164",2000-02-17,"Nikkei",19791.40039
"3165",2000-02-18,"S&P 500",1346.089966
"3166",2000-02-18,"Dow Jones",10219.51953
"3167",2000-02-18,"DAX",7573.779785
"3168",2000-02-18,"Nikkei",19789.0293
"3169",2000-02-22,"S&P 500",1352.170044
"3170",2000-02-22,"Dow Jones",10304.83984
"3171",2000-02-22,"DAX",7607.939941
"3172",2000-02-22,"Nikkei",19390.58008
"3173",2000-02-23,"S&P 500",1360.689941
"3174",2000-02-23,"Dow Jones",10225.73047
"3175",2000-02-23,"DAX",7698.970215
"3176",2000-02-23,"Nikkei",19519.55078
"3177",2000-02-24,"S&P 500",1353.430054
"3178",2000-02-24,"Dow Jones",10092.62988
"3179",2000-02-24,"DAX",7640.529785
"3180",2000-02-24,"Nikkei",19571.43945
"3181",2000-02-25,"S&P 500",1333.359985
"3182",2000-02-25,"Dow Jones",9862.120117
"3183",2000-02-25,"DAX",7738.680176
"3184",2000-02-25,"Nikkei",19817.88086
"3185",2000-02-28,"S&P 500",1348.050049
"3186",2000-02-28,"Dow Jones",10038.65039
"3187",2000-02-28,"DAX",7587.129883
"3188",2000-02-28,"Nikkei",19720.09961
"3189",2000-02-29,"S&P 500",1366.420044
"3190",2000-02-29,"Dow Jones",10128.30957
"3191",2000-02-29,"DAX",7644.549805
"3192",2000-02-29,"Nikkei",19959.51953
"3193",2000-03-01,"S&P 500",1379.189941
"3194",2000-03-01,"Dow Jones",10137.92969
"3195",2000-03-01,"DAX",7727.930176
"3196",2000-03-01,"Nikkei",20081.66992
"3197",2000-03-02,"S&P 500",1381.76001
"3198",2000-03-02,"Dow Jones",10164.91992
"3199",2000-03-02,"DAX",7945.77002
"3200",2000-03-02,"Nikkei",20065.10938
"3201",2000-03-03,"S&P 500",1409.170044
"3202",2000-03-03,"Dow Jones",10367.2002
"3203",2000-03-03,"DAX",7960.029785
"3204",2000-03-03,"Nikkei",19927.53906
"3205",2000-03-06,"S&P 500",1391.280029
"3206",2000-03-06,"Dow Jones",10170.5
"3207",2000-03-06,"DAX",7975.779785
"3208",2000-03-06,"Nikkei",19796.34961
"3209",2000-03-07,"S&P 500",1355.619995
"3210",2000-03-07,"Dow Jones",9796.030273
"3211",2000-03-07,"DAX",8064.970215
"3212",2000-03-07,"Nikkei",19944.24023
"3213",2000-03-08,"S&P 500",1366.699951
"3214",2000-03-08,"Dow Jones",9856.530273
"3215",2000-03-08,"DAX",7987
"3216",2000-03-08,"Nikkei",19766.80078
"3217",2000-03-09,"S&P 500",1401.689941
"3218",2000-03-09,"Dow Jones",10010.73047
"3219",2000-03-09,"DAX",7949.149902
"3220",2000-03-09,"Nikkei",19662.33008
"3221",2000-03-10,"S&P 500",1395.069946
"3222",2000-03-10,"Dow Jones",9928.820313
"3223",2000-03-10,"DAX",7975.950195
"3224",2000-03-10,"Nikkei",19750.40039
"3225",2000-03-13,"S&P 500",1383.619995
"3226",2000-03-13,"Dow Jones",9947.129883
"3227",2000-03-13,"DAX",7693.850098
"3228",2000-03-13,"Nikkei",19189.92969
"3229",2000-03-14,"S&P 500",1359.150024
"3230",2000-03-14,"Dow Jones",9811.240234
"3231",2000-03-14,"DAX",7650.049805
"3232",2000-03-14,"Nikkei",19141.83984
"3233",2000-03-15,"S&P 500",1392.140015
"3234",2000-03-15,"Dow Jones",10131.41016
"3235",2000-03-15,"DAX",7414.459961
"3236",2000-03-15,"Nikkei",19078.59961
"3237",2000-03-16,"S&P 500",1458.469971
"3238",2000-03-16,"Dow Jones",10630.59961
"3239",2000-03-16,"DAX",7583.959961
"3240",2000-03-16,"Nikkei",19253.23047
"3241",2000-03-17,"S&P 500",1464.469971
"3242",2000-03-17,"Dow Jones",10595.23047
"3243",2000-03-17,"DAX",7710.919922
"3244",2000-03-17,"Nikkei",19566.32031
"3245",2000-03-20,"S&P 500",1456.630005
"3246",2000-03-20,"Dow Jones",10680.24023
"3247",2000-03-20,"DAX",7872.379883
"3248",2000-03-20,"Nikkei",NA
"3249",2000-03-21,"S&P 500",1493.869995
"3250",2000-03-21,"Dow Jones",10907.33984
"3251",2000-03-21,"DAX",7807.930176
"3252",2000-03-21,"Nikkei",19602.35938
"3253",2000-03-22,"S&P 500",1500.640015
"3254",2000-03-22,"Dow Jones",10866.7002
"3255",2000-03-22,"DAX",7798.620117
"3256",2000-03-22,"Nikkei",19733.58984
"3257",2000-03-23,"S&P 500",1527.349976
"3258",2000-03-23,"Dow Jones",11119.86035
"3259",2000-03-23,"DAX",7694.779785
"3260",2000-03-23,"Nikkei",19704.59961
"3261",2000-03-24,"S&P 500",1527.459961
"3262",2000-03-24,"Dow Jones",11112.71973
"3263",2000-03-24,"DAX",7932.419922
"3264",2000-03-24,"Nikkei",19958.08008
"3265",2000-03-27,"S&P 500",1523.859985
"3266",2000-03-27,"Dow Jones",11025.84961
"3267",2000-03-27,"DAX",7892.490234
"3268",2000-03-27,"Nikkei",20281.0293
"3269",2000-03-28,"S&P 500",1507.72998
"3270",2000-03-28,"Dow Jones",10936.11035
"3271",2000-03-28,"DAX",7931.930176
"3272",2000-03-28,"Nikkei",20374.33984
"3273",2000-03-29,"S&P 500",1508.52002
"3274",2000-03-29,"Dow Jones",11018.71973
"3275",2000-03-29,"DAX",7864.759766
"3276",2000-03-29,"Nikkei",20706.65039
"3277",2000-03-30,"S&P 500",1487.920044
"3278",2000-03-30,"Dow Jones",10980.25
"3279",2000-03-30,"DAX",7644.890137
"3280",2000-03-30,"Nikkei",20441.5
"3281",2000-03-31,"S&P 500",1498.579956
"3282",2000-03-31,"Dow Jones",10921.91992
"3283",2000-03-31,"DAX",7599.390137
"3284",2000-03-31,"Nikkei",20337.32031
"3285",2000-04-03,"S&P 500",1505.969971
"3286",2000-04-03,"Dow Jones",11221.92969
"3287",2000-04-03,"DAX",7429.220215
"3288",2000-04-03,"Nikkei",20726.99023
"3289",2000-04-04,"S&P 500",1494.72998
"3290",2000-04-04,"Dow Jones",11164.83984
"3291",2000-04-04,"DAX",7522.799805
"3292",2000-04-04,"Nikkei",20594.92969
"3293",2000-04-05,"S&P 500",1487.369995
"3294",2000-04-05,"Dow Jones",11033.91992
"3295",2000-04-05,"DAX",7330.77002
"3296",2000-04-05,"Nikkei",20462.76953
"3297",2000-04-06,"S&P 500",1501.339966
"3298",2000-04-06,"Dow Jones",11114.26953
"3299",2000-04-06,"DAX",7446.209961
"3300",2000-04-06,"Nikkei",20223.60938
"3301",2000-04-07,"S&P 500",1516.349976
"3302",2000-04-07,"Dow Jones",11111.48047
"3303",2000-04-07,"DAX",7522.200195
"3304",2000-04-07,"Nikkei",20252.81055
"3305",2000-04-10,"S&P 500",1504.459961
"3306",2000-04-10,"Dow Jones",11186.55957
"3307",2000-04-10,"DAX",7516.950195
"3308",2000-04-10,"Nikkei",20619.06055
"3309",2000-04-11,"S&P 500",1500.589966
"3310",2000-04-11,"Dow Jones",11287.08008
"3311",2000-04-11,"DAX",7442.660156
"3312",2000-04-11,"Nikkei",20522.51953
"3313",2000-04-12,"S&P 500",1467.170044
"3314",2000-04-12,"Dow Jones",11125.12988
"3315",2000-04-12,"DAX",7443.069824
"3316",2000-04-12,"Nikkei",20833.21094
"3317",2000-04-13,"S&P 500",1440.51001
"3318",2000-04-13,"Dow Jones",10923.5498
"3319",2000-04-13,"DAX",7449.060059
"3320",2000-04-13,"Nikkei",20526.41992
"3321",2000-04-14,"S&P 500",1356.560059
"3322",2000-04-14,"Dow Jones",10305.76953
"3323",2000-04-14,"DAX",7214.830078
"3324",2000-04-14,"Nikkei",20434.67969
"3325",2000-04-17,"S&P 500",1401.439941
"3326",2000-04-17,"Dow Jones",10582.50977
"3327",2000-04-17,"DAX",7187.140137
"3328",2000-04-17,"Nikkei",19008.64063
"3329",2000-04-18,"S&P 500",1441.609985
"3330",2000-04-18,"Dow Jones",10767.41992
"3331",2000-04-18,"DAX",7196.490234
"3332",2000-04-18,"Nikkei",18969.51953
"3333",2000-04-19,"S&P 500",1427.469971
"3334",2000-04-19,"Dow Jones",10674.95996
"3335",2000-04-19,"DAX",7216.709961
"3336",2000-04-19,"Nikkei",19086.61914
"3337",2000-04-20,"S&P 500",1434.540039
"3338",2000-04-20,"Dow Jones",10844.0498
"3339",2000-04-20,"DAX",7157.950195
"3340",2000-04-20,"Nikkei",18959.32031
"3341",2000-04-24,"S&P 500",1429.859985
"3342",2000-04-24,"Dow Jones",10906.09961
"3343",2000-04-24,"DAX",NA
"3344",2000-04-24,"Nikkei",18480.15039
"3345",2000-04-25,"S&P 500",1477.439941
"3346",2000-04-25,"Dow Jones",11124.82031
"3347",2000-04-25,"DAX",7280.509766
"3348",2000-04-25,"Nikkei",18272.33008
"3349",2000-04-26,"S&P 500",1460.98999
"3350",2000-04-26,"Dow Jones",10945.5
"3351",2000-04-26,"DAX",7388.549805
"3352",2000-04-26,"Nikkei",18134.31055
"3353",2000-04-27,"S&P 500",1464.920044
"3354",2000-04-27,"Dow Jones",10888.09961
"3355",2000-04-27,"DAX",7221.740234
"3356",2000-04-27,"Nikkei",18019.16992
"3357",2000-04-28,"S&P 500",1452.430054
"3358",2000-04-28,"Dow Jones",10733.91016
"3359",2000-04-28,"DAX",7414.680176
"3360",2000-04-28,"Nikkei",17973.69922
"3361",2000-05-01,"S&P 500",1468.25
"3362",2000-05-01,"Dow Jones",10811.78027
"3363",2000-05-01,"DAX",NA
"3364",2000-05-01,"Nikkei",18403.08008
"3365",2000-05-02,"S&P 500",1446.290039
"3366",2000-05-02,"Dow Jones",10731.12012
"3367",2000-05-02,"DAX",7555.919922
